time,id,x,y,speed,headway,leader_id,target_accel_with_noise_with_failsafe,target_accel_no_noise_no_failsafe,target_accel_with_noise_no_failsafe,target_accel_no_noise_with_failsafe,realized_accel,road_grade,edge_id,lane_number,distance,relative_position,follower_id,leader_rel_speed
20.4,car_1,52.61758292177092,-0.10706161572666406,19.47001098534537,19.816299912116044,car_2,0.6828128643470078,0.4631202069010163,0.6828128643470078,0.4631202069010163,0.6828128643470066,0,bottom,0,250.41587243762942,10.907872437629434,car_0,0.3826997711807536
20.5,car_1,54.56038425505392,0.4651514015927488,19.522471127477335,19.85255319924921,car_2,0.524601421319653,0.3876581827477008,0.524601421319653,0.3876581827477008,0.5246014213196659,0,bottom,0,252.36811955037714,12.860119550377167,car_0,0.36253287133162004
20.6,car_1,56.479556085049516,1.129351244986944,19.572661851678966,19.887822472687954,car_2,0.501907242016316,0.3667250953250498,0.501907242016316,0.3667250953250498,0.5019072420163084,0,bottom,0,254.32538573554504,14.817385735545063,car_0,0.35269273438739646
20.7,car_1,58.372103706663175,1.890375716285352,19.659122025930362,19.917551181170985,car_2,0.864601742513949,0.3540799979108593,0.864601742513949,0.3540799979108593,0.8646017425139618,0,bottom,0,256.2912979381381,16.783297938138098,car_0,0.29728708483032307
20.8,car_1,60.2297158644768,2.7448579322384,19.706661255661743,19.94161131464643,car_2,0.4753922973138206,0.2972698980859487,0.4753922973138206,0.2972698980859487,0.4753922973138103,0,bottom,0,258.2619640637042,18.753964063704274,car_0,0.24060133475443024
20.9,car_1,62.04556988985674,3.687814939131357,19.72101613748492,19.974593915430347,car_2,0.14354881823178317,0.245073552627028,0.14354881823178317,0.245073552627028,0.14354881823177124,0,bottom,0,260.23406567745275,20.726065677452766,car_0,0.32982600783916993
21.0,car_1,63.8164362159107,4.717292293459213,19.74322766275419,20.01033623480923,car_2,0.2221152526927021,0.31898120558797594,0.2221152526927021,0.31898120558797594,0.22211525269270282,0,bottom,0,262.20838844372815,22.700388443728187,car_0,0.35742319378886833
21.1,car_1,65.546560036453,5.824297954917483,19.79545381295743,20.038323077332898,car_2,0.5222615020323988,0.3412958592667248,0.5222615020323988,0.3412958592667248,0.5222615020323929,0,bottom,0,264.1879338250239,24.67993382502393,car_0,0.27986842523666056
21.2,car_1,67.22000921839506,7.0127923646992905,19.78206557310276,20.068629732907016,car_2,-0.13388239854669204,0.2727931352035424,-0.13388239854669204,0.2727931352035424,-0.13388239854670303,0,bottom,0,266.16614038233416,26.658140382334206,car_0,0.30306655574121066
21.3,car_1,68.82805966838316,8.291990021658433,19.80282204610183,20.094061940449652,car_2,0.20756472999069803,0.29815146653303404,0.20756472999069803,0.29815146653303404,0.20756472999071462,0,bottom,0,268.14642258694437,28.63842258694439,car_0,0.25432207542635155
21.4,car_1,70.3785592558748,9.638292444823067,19.790704918538857,20.123777120862286,car_2,-0.12117127562974428,0.25812186970385653,-0.12117127562974428,0.25812186970385653,-0.12117127562973451,0,bottom,0,270.1254930787983,30.617493078798276,car_0,0.29715180412634723
21.5,car_1,71.8685014159778,11.05850141597781,19.840468112962313,20.148736573192565,car_2,0.49763194423454604,0.2990010665267113,0.49763194423454604,0.2990010665267113,0.4976319442345556,0,bottom,0,272.1095398900945,32.60153989009451,car_0,0.24959452330277188
21.6,car_1,73.28334662474211,12.55451596552982,19.847045187022786,20.172507746913787,car_2,0.06577074060473423,0.25423471579745915,0.06577074060473423,0.25423471579745915,0.06577074060473365,0,bottom,0,274.0942444087968,34.58624440879679,car_0,0.23771173721221217
21.7,car_1,74.62711266046944,14.112311349838984,19.827316626321853,20.20282445647574,car_2,-0.19728560700932374,0.2464841514807412,-0.19728560700932374,0.2464841514807412,-0.19728560700933429,0,bottom,0,276.07697607142893,36.56897607142897,car_0,0.3031670956194894
21.8,car_1,75.90115867315521,15.73794271526464,19.90568847592387,20.22587849066707,car_2,0.7837184960201735,0.30703762225275244,0.7837184960201735,0.30703762225275244,0.7837184960201782,0,bottom,0,278.0675449190213,38.559544919021356,car_0,0.2305403419132901
21.9,car_1,77.09101328662622,17.429441332218975,19.932840247661627,20.243915521930404,car_2,0.27151771737757247,0.23621036994497024,0.27151771737757247,0.23621036994497024,0.2715177173775629,0,bottom,0,280.0608289437875,40.55282894378752,car_0,0.18037031263325787
22.0,car_1,78.20053702484287,19.17732755196383,19.95316285919552,20.25932171802809,car_2,0.20322611533890456,0.19194528225534957,0.20322611533890456,0.19194528225534957,0.20322611533892143,0,bottom,0,282.05614522970706,42.54814522970707,car_0,0.15406196097682212
